TraceFinder Compound Database Export,,,,,,,,,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 1 CONFIRMINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
Propazine,XIC,eTargetCompound,C9H16ClN5,,139-40-2,NSI,5000,,0,,230.1168365,,+,1,17.794035,60,32.5,,,230.1168365,230.1166998,32.5,100,eAbsolute,10,0.1,230.1168365,188.0697496,32.5,10.24773065,eAbsolute,10,0.1,230.1168365,146.0227995,32.5,6.049600497,eAbsolute,10,0.1,230.1168365,174.0540996,32.5,3.325001706,eAbsolute,10,0.1,230.1168365,88.01026607,32.5,1.012527525,eAbsolute,10,0.1,230.1168365,182.4469885,32.5,1.011783928,eAbsolute,10,0.1,230.1168365,134.417006,32.5,1.008118845,eAbsolute,10,0.1,230.1168365,162.31091,32.5,0.951003855,eAbsolute,10,0.1,230.1168365,54.02910482,32.5,0.925775915,eAbsolute,10,0.1,230.1168365,112.4501003,32.5,0.898847415,eAbsolute,10,0.1,230.1166998,188.0697496,146.0227995,174.0540996,88.01026607,182.4469885,134.417006,162.31091,54.02910482,112.4501003
Sebuthylazine,XIC,eTargetCompound,C9H16ClN5,,7286-69-3,NSI,5000,,0,,230.116806,,+,1,17.594912,60,32.5,,,230.116806,230.1166998,32.5,100,eAbsolute,10,0.1,230.116806,174.0540996,32.5,23.80116675,eAbsolute,10,0.1,230.116806,146.0227995,32.5,3.087761119,eAbsolute,10,0.1,230.116806,188.0698183,32.5,2.054687102,eAbsolute,10,0.1,230.116806,96.05554501,32.5,1.889403945,eAbsolute,10,0.1,230.116806,132.032238,32.5,1.664520006,eAbsolute,10,0.1,230.116806,104.0013562,32.5,1.16603488,eAbsolute,10,0.1,230.116806,79.00597206,32.5,1.072167385,eAbsolute,10,0.1,230.116806,100.2989735,32.5,0.82840422,eAbsolute,10,0.1,230.116806,78.48904275,32.5,0.746694071,eAbsolute,10,0.1,230.1166998,174.0540996,146.0227995,188.0698183,96.05554501,132.032238,104.0013562,79.00597206,100.2989735,78.48904275
Bis(2-ethylhexyl) phthalate,XIC,eTargetCompound,C24H38O4,,117-81-7,NSI,5000,,0,,391.2841797,,+,1,21.502425,60,32.5,,,391.2841797,149.0233206,32.5,100,eAbsolute,10,0.1,391.2841797,167.0338852,32.5,19.26960301,eAbsolute,10,0.1,391.2841797,71.08552693,32.5,7.003893584,eAbsolute,10,0.1,391.2841797,113.1324771,32.5,4.604357497,eAbsolute,10,0.1,391.2841797,217.0049792,32.5,3.717358039,eAbsolute,10,0.1,391.2841797,57.07015413,32.5,3.511114656,eAbsolute,10,0.1,391.2841797,279.1590857,32.5,3.253221406,eAbsolute,10,0.1,391.2841797,121.028406,32.5,2.281840181,eAbsolute,10,0.1,391.2841797,357.1598181,32.5,1.681666003,eAbsolute,10,0.1,391.2841797,53.76766586,32.5,1.679968923,eAbsolute,10,0.1,149.0233206,167.0338852,71.08552693,113.1324771,217.0049792,57.07015413,279.1590857,121.028406,357.1598181,53.76766586
(Z)-Dimethomorph,XIC,eTargetCompound,C21H22ClNO4,,113210-98-3,NSI,5000,,0,,388.1308594,,+,1,17.26661,60,32.5,,,388.1308594,388.1310124,32.5,100,eAbsolute,10,0.1,388.1308594,165.0546207,32.5,41.59648814,eAbsolute,10,0.1,388.1308594,301.0625985,32.5,25.76487253,eAbsolute,10,0.1,388.1308594,138.994519,32.5,8.368206693,eAbsolute,10,0.1,388.1308594,273.0676839,32.5,7.674541603,eAbsolute,10,0.1,388.1308594,258.0442088,32.5,4.884476574,eAbsolute,10,0.1,388.1308594,242.0492942,32.5,4.134526217,eAbsolute,10,0.1,388.1308594,238.0978122,32.5,2.378742241,eAbsolute,10,0.1,388.1308594,125.0154624,32.5,2.058341567,eAbsolute,10,0.1,388.1308594,216.9982727,32.5,2.015158247,eAbsolute,10,0.1,388.1310124,165.0546207,301.0625985,138.994519,273.0676839,258.0442088,242.0492942,238.0978122,125.0154624,216.9982727
(E)-Dimethomorph,XIC,eTargetCompound,C21H22ClNO4,,110488-70-5,NSI,5000,,0,,388.1306152,,+,1,17.125761,60,32.5,,,388.1306152,388.1310124,32.5,100,eAbsolute,10,0.1,388.1306152,165.0546207,32.5,39.71638092,eAbsolute,10,0.1,388.1306152,301.0625985,32.5,25.31355223,eAbsolute,10,0.1,388.1306152,138.994519,32.5,10.00898544,eAbsolute,10,0.1,388.1306152,273.0676839,32.5,9.781204717,eAbsolute,10,0.1,388.1306152,258.0442088,32.5,5.474240028,eAbsolute,10,0.1,388.1306152,242.0492942,32.5,3.111023606,eAbsolute,10,0.1,388.1306152,70.02871736,32.5,2.248670282,eAbsolute,10,0.1,388.1306152,114.0546735,32.5,2.095914198,eAbsolute,10,0.1,388.1306152,270.0434266,32.5,1.870344936,eAbsolute,10,0.1,388.1310124,165.0546207,301.0625985,138.994519,273.0676839,258.0442088,242.0492942,70.02871736,114.0546735,270.0434266
Simeconazole (S),XIC,eTargetCompound,C14H20FN3OSi,,149508-90-7,NSI,5000,,0,,294.1183167,,+,1,17.711993,60,32.5,,,294.1183167,294.1433411,32.5,100,eAbsolute,10,0.1,294.1183167,70.04007721,32.5,49.27626848,eAbsolute,10,0.1,294.1183167,135.0605011,32.5,12.93723444,eAbsolute,10,0.1,294.1183167,91.05731201,32.5,5.04734234,eAbsolute,10,0.1,294.1183167,213.7880859,32.5,4.462338035,eAbsolute,10,0.1,294.1183167,115.0541611,32.5,4.004305626,eAbsolute,10,0.1,294.1183167,73.04671478,32.5,2.840712725,eAbsolute,10,0.1,294.1183167,276.1328125,32.5,2.178148463,eAbsolute,10,0.1,294.1183167,213.8127441,32.5,1.990490544,eAbsolute,10,0.1,294.1183167,225.1114807,32.5,1.814116855,eAbsolute,10,0.1,294.1433411,70.04007721,135.0605011,91.05731201,213.7880859,115.0541611,73.04671478,276.1328125,213.8127441,225.1114807
trans-Damascone,XIC,eTargetCompound,C13H20O,,23726-91-2,NSI,5000,,0,,193.2994537,,+,1,16.67944,60,32.5,,,193.2994537,175.1481272,32.5,100,eAbsolute,10,0.1,193.2994537,193.1586918,32.5,45.26213579,eAbsolute,10,0.1,193.2994537,119.0855269,32.5,27.99433779,eAbsolute,10,0.1,193.2994537,147.1168271,32.5,24.17145749,eAbsolute,10,0.1,193.2994537,95.08552693,32.5,20.70055828,eAbsolute,10,0.1,193.2994537,111.0804415,32.5,19.3756138,eAbsolute,10,0.1,193.2994537,109.101177,32.5,19.20997314,eAbsolute,10,0.1,193.2994537,133.101177,32.5,19.13334935,eAbsolute,10,0.1,193.2994537,93.06987687,32.5,16.63554855,eAbsolute,10,0.1,193.2994537,105.0698769,32.5,16.09724599,eAbsolute,10,0.1,175.1481272,193.1586918,119.0855269,147.1168271,95.08552693,111.0804415,109.101177,133.101177,93.06987687,105.0698769
(Z)-beta-Damascone,XIC,eTargetCompound,C13H20O,,2376-92-3,NSI,5000,,0,,193.1384277,,+,1,16.441708,60,32.5,,,193.1384277,175.1481272,32.5,100,eAbsolute,10,0.1,193.1384277,193.1586918,32.5,38.87875057,eAbsolute,10,0.1,193.1384277,119.0855269,32.5,27.11588733,eAbsolute,10,0.1,193.1384277,95.08552693,32.5,24.9916681,eAbsolute,10,0.1,193.1384277,105.0698769,32.5,24.71457011,eAbsolute,10,0.1,193.1384277,109.101177,32.5,22.94391718,eAbsolute,10,0.1,193.1384277,147.1168271,32.5,21.49727906,eAbsolute,10,0.1,193.1384277,81.06987687,32.5,20.14215762,eAbsolute,10,0.1,193.1384277,93.06987687,32.5,18.46482873,eAbsolute,10,0.1,193.1384277,133.101177,32.5,18.13420106,eAbsolute,10,0.1,175.1481272,193.1586918,119.0855269,95.08552693,105.0698769,109.101177,147.1168271,81.06987687,93.06987687,133.101177
alpha-Damascone,XIC,eTargetCompound,C13H20O,,23726-94-5,NSI,5000,,0,,193.3005524,,+,1,16.320775,60,32.5,,,193.3005524,175.1481272,32.5,100,eAbsolute,10,0.1,193.3005524,193.1586918,32.5,38.52653612,eAbsolute,10,0.1,193.3005524,119.0855269,32.5,27.96218345,eAbsolute,10,0.1,193.3005524,147.1168271,32.5,22.09244881,eAbsolute,10,0.1,193.3005524,105.0698769,32.5,19.26099453,eAbsolute,10,0.1,193.3005524,109.101177,32.5,18.61304325,eAbsolute,10,0.1,193.3005524,133.101177,32.5,18.55113356,eAbsolute,10,0.1,193.3005524,111.0804415,32.5,17.49846729,eAbsolute,10,0.1,193.3005524,95.08552693,32.5,16.55070002,eAbsolute,10,0.1,193.3005524,93.06987687,32.5,15.51539899,eAbsolute,10,0.1,175.1481272,193.1586918,119.0855269,147.1168271,105.0698769,109.101177,133.101177,111.0804415,95.08552693,93.06987687
delta-Damascone,XIC,eTargetCompound,C13H20O,,57378-68-4,NSI,5000,,0,,193.1587067,,+,1,16.073594,60,32.5,,,193.1587067,175.1481272,32.5,100,eAbsolute,10,0.1,193.1587067,193.1586918,32.5,44.86359615,eAbsolute,10,0.1,193.1587067,119.0855269,32.5,20.22318555,eAbsolute,10,0.1,193.1587067,95.08552693,32.5,19.4667472,eAbsolute,10,0.1,193.1587067,147.1168271,32.5,19.28516683,eAbsolute,10,0.1,193.1587067,133.101177,32.5,15.26528037,eAbsolute,10,0.1,193.1587067,109.101177,32.5,15.09232728,eAbsolute,10,0.1,193.1587067,105.0698769,32.5,14.01911509,eAbsolute,10,0.1,193.1587067,111.0804415,32.5,13.16117564,eAbsolute,10,0.1,193.1587067,93.06987687,32.5,12.83011952,eAbsolute,10,0.1,175.1481272,193.1586918,119.0855269,95.08552693,147.1168271,133.101177,109.101177,105.0698769,111.0804415,93.06987687
Tributyl Phosphate,XIC,eTargetCompound,C12H27O4P,,126-73-8,NSI,5000,,0,,267.1720581,,+,1,19.789253,60,32.5,,,267.1720581,98.98417162,32.5,100,eAbsolute,10,0.1,267.1720581,155.0467719,32.5,13.73979891,eAbsolute,10,0.1,267.1720581,211.1093721,32.5,3.295263785,eAbsolute,10,0.1,267.1720581,216.4422426,32.5,3.126199131,eAbsolute,10,0.1,267.1720581,57.06987687,32.5,2.780765296,eAbsolute,10,0.1,267.1720581,116.9947646,32.5,2.006902129,eAbsolute,10,0.1,267.1720581,100.344034,32.5,1.452922123,eAbsolute,10,0.1,267.1720581,183.650083,32.5,1.406434601,eAbsolute,10,0.1,267.1720581,270.4076662,32.5,1.402096857,eAbsolute,10,0.1,267.1720581,91.6273006,32.5,1.336801374,eAbsolute,10,0.1,98.98417162,155.0467719,211.1093721,216.4422426,57.06987687,116.9947646,100.344034,183.650083,270.4076662,91.6273006
Isoeugenyl acetate,XIC,eTargetCompound,C12H14O3,,5912-87-8,NSI,5000,,0,,207.1319122,,+,1,18.097627,60,32.5,,,207.1319122,165.0910062,32.5,100,eAbsolute,10,0.1,207.1319122,133.0647915,32.5,52.49555303,eAbsolute,10,0.1,207.1319122,137.0602564,32.5,34.7089306,eAbsolute,10,0.1,207.1319122,105.0705331,32.5,20.74790339,eAbsolute,10,0.1,207.1319122,150.0675311,32.5,18.66210842,eAbsolute,10,0.1,207.1319122,207.1031217,32.5,16.73549173,eAbsolute,10,0.1,207.1319122,70.0061311,32.5,7.984438347,eAbsolute,10,0.1,207.1319122,219.114169,32.5,7.735082835,eAbsolute,10,0.1,207.1319122,149.9334573,32.5,6.663448481,eAbsolute,10,0.1,207.1319122,166.1691617,32.5,6.600109972,eAbsolute,10,0.1,165.0910062,133.0647915,137.0602564,105.0705331,150.0675311,207.1031217,70.0061311,219.114169,149.9334573,166.1691617
Eugenyl acetate,XIC,eTargetCompound,C12H14O3,,93-28-7,NSI,5000,,0,,207.1248169,,+,1,17.993091,60,32.5,,,207.1248169,189.0910062,32.5,100,eAbsolute,10,0.1,207.1248169,165.0910062,32.5,73.06070057,eAbsolute,10,0.1,207.1248169,174.0675311,32.5,40.7014559,eAbsolute,10,0.1,207.1248169,137.0597061,32.5,34.74572571,eAbsolute,10,0.1,207.1248169,207.1015709,32.5,30.93694892,eAbsolute,10,0.1,207.1248169,129.0698769,32.5,23.79580361,eAbsolute,10,0.1,207.1248169,157.0647915,32.5,23.08989269,eAbsolute,10,0.1,207.1248169,133.0647915,32.5,20.85833124,eAbsolute,10,0.1,207.1248169,124.051881,32.5,18.17813929,eAbsolute,10,0.1,207.1248169,150.0682888,32.5,13.3950246,eAbsolute,10,0.1,189.0910062,165.0910062,174.0675311,137.0597061,207.1015709,129.0698769,157.0647915,133.0647915,124.051881,150.0682888
"3,4,5-Trimethacarb",XIC,eTargetCompound,C11H15NO2,,2686-99-9,NSI,5000,,0,,194.1176147,,+,1,16.891745,60,32.5,,,194.1176147,137.0960916,32.5,100,eAbsolute,10,0.1,194.1176147,95.04914141,32.5,64.34481757,eAbsolute,10,0.1,194.1176147,152.0706051,32.5,5.297064139,eAbsolute,10,0.1,194.1176147,122.0726165,32.5,3.857076437,eAbsolute,10,0.1,194.1176147,109.1010143,32.5,2.565259016,eAbsolute,10,0.1,194.1176147,187.5016659,32.5,2.280991658,eAbsolute,10,0.1,194.1176147,146.58436,32.5,2.162333628,eAbsolute,10,0.1,194.1176147,150.3477029,32.5,1.965789288,eAbsolute,10,0.1,194.1176147,125.0833324,32.5,1.906267501,eAbsolute,10,0.1,194.1176147,158.6501644,32.5,1.874634757,eAbsolute,10,0.1,137.0960916,95.04914141,152.0706051,122.0726165,109.1010143,187.5016659,146.58436,150.3477029,125.0833324,158.6501644
Isoprocarb,XIC,eTargetCompound,C11H15NO2,,2631-40-5,NSI,5000,,0,,194.1176453,,+,1,16.79494,60,32.5,,,194.1176453,137.0960916,32.5,100,eAbsolute,10,0.1,194.1176453,95.04914141,32.5,62.4877349,eAbsolute,10,0.1,194.1176453,152.0706051,32.5,7.374969301,eAbsolute,10,0.1,194.1176453,122.0726165,32.5,3.728777513,eAbsolute,10,0.1,194.1176453,109.101177,32.5,3.574965737,eAbsolute,10,0.1,194.1176453,56.62433624,32.5,1.363522053,eAbsolute,10,0.1,194.1176453,137.1842864,32.5,1.292835138,eAbsolute,10,0.1,194.1176453,63.09189984,32.5,1.056608224,eAbsolute,10,0.1,194.1176453,57.67432599,32.5,0.991790808,eAbsolute,10,0.1,194.1176453,102.5579915,32.5,0.985127099,eAbsolute,10,0.1,137.0960916,95.04914141,152.0706051,122.0726165,109.101177,56.62433624,137.1842864,63.09189984,57.67432599,102.5579915
Dimethrin,XIC,eTargetCompound,C19H26O2,,70-38-2,NSI,5000,,0,,287.2007751,,+,1,22.817155,60,32.5,,,287.2007751,119.0855269,32.5,100,eAbsolute,10,0.1,287.2007751,173.1324771,32.5,37.31109841,eAbsolute,10,0.1,287.2007751,124.5529267,32.5,29.45424962,eAbsolute,10,0.1,287.2007751,130.0853597,32.5,29.34571281,eAbsolute,10,0.1,287.2007751,202.5786441,32.5,27.51904345,eAbsolute,10,0.1,287.2007751,89.5252839,32.5,24.1434757,eAbsolute,10,0.1,287.2007751,54.10703278,32.5,23.47615724,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,119.0855269,173.1324771,124.5529267,130.0853597,202.5786441,89.5252839,54.10703278,,,
"Tris(1,3-dichloro-2-propyl)phosphate",XIC,eTargetCompound,C9H15Cl6O4P,,13674-87-8,NSI,5000,,0,,428.8912354,,+,1,19.167401,60,32.5,,,428.8912354,98.98417162,32.5,100,eAbsolute,10,0.1,428.8912354,318.9223593,32.5,68.62108181,eAbsolute,10,0.1,428.8912354,208.9531771,32.5,54.24424721,eAbsolute,10,0.1,428.8912354,428.8911882,32.5,25.44459694,eAbsolute,10,0.1,428.8912354,74.99960442,32.5,11.77500919,eAbsolute,10,0.1,428.8912354,214.5495581,32.5,5.832715565,eAbsolute,10,0.1,428.8912354,116.9949129,32.5,2.869124833,eAbsolute,10,0.1,428.8912354,303.5319912,32.5,2.127432188,eAbsolute,10,0.1,,,,,,,,,,,,,,,98.98417162,318.9223593,208.9531771,428.8911882,74.99960442,214.5495581,116.9949129,303.5319912,,
D-Camphor,XIC,eTargetCompound,C10H16O,,21368-68-3,NSI,5000,,0,,153.1274261,,+,1,17.837383,60,32.5,,,153.1274261,153.1273917,32.5,100,eAbsolute,10,0.1,153.1274261,81.06987687,32.5,48.45798543,eAbsolute,10,0.1,153.1274261,111.070547,32.5,31.56014515,eAbsolute,10,0.1,153.1274261,71.04914141,32.5,30.20605341,eAbsolute,10,0.1,153.1274261,109.101177,32.5,26.49536821,eAbsolute,10,0.1,153.1274261,93.06987687,32.5,23.63931377,eAbsolute,10,0.1,153.1274261,110.0682777,32.5,21.33579867,eAbsolute,10,0.1,153.1274261,135.1168271,32.5,20.29543493,eAbsolute,10,0.1,153.1274261,97.06479147,32.5,20.18359741,eAbsolute,10,0.1,153.1274261,95.08552693,32.5,19.08501196,eAbsolute,10,0.1,153.1273917,81.06987687,111.070547,71.04914141,109.101177,93.06987687,110.0682777,135.1168271,97.06479147,95.08552693
Citral,XIC,eTargetCompound,C10H16O,,141-27-5 ,NSI,5000,,0,,153.1274414,,+,1,18.542365,60,32.5,,,153.1274414,69.06987687,32.5,100,eAbsolute,10,0.1,153.1274414,59.04914141,32.5,41.2648006,eAbsolute,10,0.1,153.1274414,71.04914141,32.5,36.36739588,eAbsolute,10,0.1,153.1274414,95.08552693,32.5,32.89246668,eAbsolute,10,0.1,153.1274414,93.06987687,32.5,22.85083178,eAbsolute,10,0.1,153.1274414,153.1273917,32.5,22.05852679,eAbsolute,10,0.1,153.1274414,107.0855269,32.5,21.92908051,eAbsolute,10,0.1,153.1274414,109.101177,32.5,12.88100059,eAbsolute,10,0.1,153.1274414,97.06479147,32.5,11.38219485,eAbsolute,10,0.1,153.1274414,81.06987687,32.5,11.09633553,eAbsolute,10,0.1,69.06987687,59.04914141,71.04914141,95.08552693,93.06987687,153.1273917,107.0855269,109.101177,97.06479147,81.06987687
4-Hydroxybenzoic acid,XIC,eTargetCompound,C7H6O3,,99-96-7,NSI,5000,,0,,139.0390015,,+,1,17.277,60,32.5,,,139.0390015,95.04914141,32.5,100,eAbsolute,10,0.1,139.0390015,121.028406,32.5,62.26503927,eAbsolute,10,0.1,139.0390015,139.0389706,32.5,44.61267627,eAbsolute,10,0.1,139.0390015,53.03898071,32.5,5.214104244,eAbsolute,10,0.1,139.0390015,105.0446335,32.5,3.964685653,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.04914141,121.028406,139.0389706,53.03898071,105.0446335,,,,,
Phenazone,XIC,eTargetCompound,C11H12N2O,,60-80-0,NSI,5000,,0,,189.1023102,,+,1,11.901138,60,32.5,,,189.1023102,189.1022396,32.5,100,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.1022396,,,,,,,,,
Venlafaxine,XIC,eTargetCompound,C17H27NO2,,93413-69-5,NSI,5000,,0,,278.211731,,+,1,10.95654,60,32.5,,,278.211731,278.2114556,32.5,100,eAbsolute,10,0.1,278.211731,58.06542587,32.5,62.10768006,eAbsolute,10,0.1,278.211731,260.200891,32.5,48.22849888,eAbsolute,10,0.1,278.211731,121.0647915,32.5,18.23474518,eAbsolute,10,0.1,278.211731,147.0804415,32.5,9.63895185,eAbsolute,10,0.1,278.211731,215.1443419,32.5,7.267939169,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.2114556,58.06542587,260.200891,121.0647915,147.0804415,215.1443419,,,,
alpha-Acetyl cedrene,XIC,eTargetCompound,C17H26O,,,NSI,5000,,0,,247.2058258,,+,1,22.967883,60,32.5,,,247.2058258,247.205642,32.5,100,eAbsolute,10,0.1,247.2058258,229.1950774,32.5,13.80876737,eAbsolute,10,0.1,247.2058258,163.1117417,32.5,6.657284853,eAbsolute,10,0.1,247.2058258,123.0804415,32.5,6.237494555,eAbsolute,10,0.1,247.2058258,121.101177,32.5,5.209031073,eAbsolute,10,0.1,247.2058258,159.1168271,32.5,4.685426436,eAbsolute,10,0.1,247.2058258,161.1324771,32.5,4.078337998,eAbsolute,10,0.1,247.2058258,173.1324771,32.5,3.638372943,eAbsolute,10,0.1,,,,,,,,,,,,,,,247.205642,229.1950774,163.1117417,123.0804415,121.101177,159.1168271,161.1324771,173.1324771,,
Acetylcedrene,XIC,eTargetCompound,C17H26O,,32388-55-9,NSI,5000,,0,,247.2058105,,+,1,23.06892,60,32.5,,,247.2058105,247.205642,32.5,100,eAbsolute,10,0.1,247.2058105,229.1950774,32.5,16.90815953,eAbsolute,10,0.1,247.2058105,173.1331086,32.5,9.469624099,eAbsolute,10,0.1,247.2058105,119.0855269,32.5,9.04586797,eAbsolute,10,0.1,247.2058105,189.1637772,32.5,8.636017645,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.205642,229.1950774,173.1331086,119.0855269,189.1637772,,,,,
beta-ISO E Super,XIC,eTargetCompound,C16H26O,,54464-57-2,NSI,5000,,0,,235.2058563,,+,1,22.867006,60,32.5,,,235.2058563,235.205642,32.5,100,eAbsolute,10,0.1,235.2058563,217.1950774,32.5,44.07424838,eAbsolute,10,0.1,235.2058563,95.08552693,32.5,13.39107429,eAbsolute,10,0.1,235.2058563,175.1481272,32.5,11.66637608,eAbsolute,10,0.1,235.2058563,109.101177,32.5,10.76810355,eAbsolute,10,0.1,235.2058563,191.1794273,32.5,9.129156637,eAbsolute,10,0.1,235.2058563,177.1637772,32.5,8.582472972,eAbsolute,10,0.1,235.2058563,121.101177,32.5,7.882051399,eAbsolute,10,0.1,235.2058563,119.0855269,32.5,6.519998295,eAbsolute,10,0.1,235.2058563,161.1324771,32.5,6.315471318,eAbsolute,10,0.1,235.205642,217.1950774,95.08552693,175.1481272,109.101177,191.1794273,177.1637772,121.101177,119.0855269,161.1324771
DEF,XIC,eTargetCompound,C12H27OPS3,,78-48-8,NSI,5000,,0,,315.1036682,,+,1,22.932831,60,32.5,,,315.1036682,315.1034406,32.5,100,eAbsolute,10,0.1,315.1036682,168.9905194,32.5,29.56479206,eAbsolute,10,0.1,315.1036682,225.0531196,32.5,20.50994611,eAbsolute,10,0.1,315.1036682,187.0011401,32.5,18.20794243,eAbsolute,10,0.1,315.1036682,57.06987687,32.5,15.76005783,eAbsolute,10,0.1,315.1036682,259.0408404,32.5,13.70688464,eAbsolute,10,0.1,315.1036682,112.9279192,32.5,11.18419504,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,315.1034406,168.9905194,225.0531196,187.0011401,57.06987687,259.0408404,112.9279192,,,
alpha-ISO E Super,XIC,eTargetCompound,C16H26O,,68155-66-8,NSI,5000,,0,,235.2058563,,+,1,22.867006,60,32.5,,,235.2058563,235.205642,32.5,100,eAbsolute,10,0.1,235.2058563,217.1950774,32.5,44.07424838,eAbsolute,10,0.1,235.2058563,95.08552693,32.5,13.39107429,eAbsolute,10,0.1,235.2058563,175.1481272,32.5,11.66637608,eAbsolute,10,0.1,235.2058563,109.101177,32.5,10.76810355,eAbsolute,10,0.1,235.2058563,191.1794273,32.5,9.129156637,eAbsolute,10,0.1,235.2058563,177.1637772,32.5,8.582472972,eAbsolute,10,0.1,235.2058563,121.101177,32.5,7.882051399,eAbsolute,10,0.1,235.2058563,119.0855269,32.5,6.519998295,eAbsolute,10,0.1,235.2058563,161.1324771,32.5,6.315471318,eAbsolute,10,0.1,235.205642,217.1950774,95.08552693,175.1481272,109.101177,191.1794273,177.1637772,121.101177,119.0855269,161.1324771
gamma-ISO E Super,XIC,eTargetCompound,C16H26O,,54464-59-4,NSI,5000,,0,,235.2058563,,+,1,22.867006,60,32.5,,,235.2058563,235.205642,32.5,100,eAbsolute,10,0.1,235.2058563,217.1950774,32.5,44.07424838,eAbsolute,10,0.1,235.2058563,95.08552693,32.5,13.39107429,eAbsolute,10,0.1,235.2058563,175.1481272,32.5,11.66637608,eAbsolute,10,0.1,235.2058563,109.101177,32.5,10.76810355,eAbsolute,10,0.1,235.2058563,191.1794273,32.5,9.129156637,eAbsolute,10,0.1,235.2058563,177.1637772,32.5,8.582472972,eAbsolute,10,0.1,235.2058563,121.101177,32.5,7.882051399,eAbsolute,10,0.1,235.2058563,119.0855269,32.5,6.519998295,eAbsolute,10,0.1,235.2058563,161.1324771,32.5,6.315471318,eAbsolute,10,0.1,235.205642,217.1950774,95.08552693,175.1481272,109.101177,191.1794273,177.1637772,121.101177,119.0855269,161.1324771
Acetyl hexamethyl tetralin,XIC,eTargetCompound,C18H26O,,21145-77-7,NSI,5000,,0,,259.2059326,,+,1,22.363115,60,32.5,,,259.2059326,259.205642,32.5,100,eAbsolute,10,0.1,259.2059326,175.1117417,32.5,81.85056515,eAbsolute,10,0.1,259.2059326,161.0960916,32.5,6.517846771,eAbsolute,10,0.1,259.2059326,147.0804415,32.5,5.492213636,eAbsolute,10,0.1,259.2059326,175.0954603,32.5,5.298901793,eAbsolute,10,0.1,259.2059326,259.1742394,32.5,5.174089013,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.205642,175.1117417,161.0960916,147.0804415,175.0954603,259.1742394,,,,
Dipentyl phthalate,XIC,eTargetCompound,C18H26O4,,131-18-0,NSI,5000,,0,,307.1906433,,+,1,22.074015,60,32.5,,,307.1906433,149.0233206,32.5,100,eAbsolute,10,0.1,307.1906433,219.1015709,32.5,8.217340668,eAbsolute,10,0.1,307.1906433,218.9870372,32.5,5.28415831,eAbsolute,10,0.1,307.1906433,149.859053,32.5,4.238801787,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0233206,219.1015709,218.9870372,149.859053,,,,,,
